wl,hg_1,hg_2,bg_1,bg_2
864.18,0.002202,0.007136,0.007136,0.004504
864.2,0.004175,0.008452,0.010097,0.001873
864.22,0.004175,0.00582,0.006807,0.004833
864.24,0.000886,0.007136,0.007465,0.004175
864.26,0.00286,0.004833,0.003189,0.003517
864.28,0.00582,0.005162,0.002202,0.005491
864.3,0.002202,0.004833,0.004504,0.003189
864.32,0.003846,0.006807,0.003517,0.00582
864.34,0.004833,0.005491,0.006807,0.006478
864.36,0.002531,0.007136,0.008123,0.00286
864.38,0.003846,0.00582,0.006478,0.004504
864.4,0.001873,0.005491,0.006478,0.003189
864.42,0.003189,0.008452,0.005162,0.003189
864.44,0.001215,0.006807,0.004504,0.003846
864.46,0.003846,0.009439,0.005491,0.002202
864.48,0.002531,0.007465,0.004833,0.004833
864.5,0.001544,0.006478,0.003846,0.006149
864.52,0.002202,0.008123,0.003846,0.00582
864.54,0.001544,0.008123,0.004504,0.003517
864.56,0.003189,0.007465,0.002531,0.005491
864.58,0.004504,0.005162,0.003846,0.004833
864.6,0.003189,0.004833,0.007136,0.004833
864.62,0.004504,0.003846,0.00286,0.000557
864.64,0.000557,0.008452,0.008123,0.004833
864.66,0.005162,0.009768,0.007136,0.003189
864.68,0.003189,0.008452,0.003846,0.004504
864.7,0.000886,0.007794,0.008781,0.006478
864.72,0.003846,0.007136,0.007465,0.00286
864.74,0.00286,0.006807,0.004833,0.003189
864.76,0.001544,0.007465,0.005162,0.003189
864.78,0.001544,0.008452,0.007136,0.00286
864.8,0.001215,0.004833,0.00911,0.004175
864.82,0.003189,0.006807,0.007136,0.008452
864.84,0.003846,0.008452,0.005491,0.003189
864.86,0.003846,0.006807,0.005491,0.005491
864.88,0.002202,0.007794,0.004504,0.006149
864.9,0.000886,0.006149,0.008123,0.00286
864.92,0.003189,0.00582,0.005162,0.005491
864.94,0.006149,0.004833,0.004833,0.00582
864.96,0.003517,0.005491,0.005162,0.005491
864.98,0.002202,0.008781,0.006807,0.004504
865,0.004504,0.00582,0.006478,0.004504
865.02,0.004833,0.004175,0.007465,0.005162
865.04,0.004175,0.008123,0.006478,0.005162
865.06,0.002202,0.008123,0.005491,0.00582
865.08,0.003846,0.008123,0.005162,0.006478
865.1,0.002531,0.009768,0.005491,0.003189
865.12,0.001215,0.006478,0.004175,0.001873
865.14,0.003846,0.008123,0.007465,0.004833
865.16,0.004504,0.007465,0.00286,0.004833
865.18,0.001873,0.006149,0.005491,0.00582
865.2,0.004504,0.008781,0.004175,0.003517
865.22,0.000886,0.007136,0.001544,0.003517
865.24,0.004833,0.007136,0.004833,0.006149
865.26,0.004833,0.007794,0.003846,0.001215
865.28,0.003189,0.008781,0.003189,0.003846
865.3,0.004504,0.008781,0.007136,0.004504
865.32,0.001873,0.008452,0.006807,0.003846
865.34,0.003846,0.010097,0.006807,0.005162
865.36,0.00286,0.00911,0.004175,0.004504
865.38,0.004175,0.006478,0.007136,0.006478
865.4,0.003189,0.009439,0.005491,0.004504
865.42,0.003517,0.009439,0.005491,0.006478
865.44,0.002531,0.005491,0.005491,0.001544
865.46,0.003517,0.008781,0.004833,0.001544
865.48,0.001873,0.006149,0.007794,0.00286
865.5,0.004833,0.012071,0.007465,0.006149
865.52,0.003189,0.011084,0.004175,0.007465
865.54,0.001544,0.008123,0.004504,0.003517
865.56,0.005491,0.010426,0.008452,0.003189
865.58,0.003846,0.008452,0.007794,0.004504
865.6,0.001215,0.010426,0.006149,0.001544
865.62,0.004175,0.005491,0.007465,0.005491
865.64,0.005162,0.008123,0.006807,0.00286
865.66,0.006807,0.0124,0.007794,0.001544
865.68,0.003846,0.006478,0.007465,0.002202
865.7,0.006807,0.006807,0.006478,0.003846
865.72,0.006149,0.006807,0.007136,0.000557
865.74,0.004175,0.009439,0.004833,0.007136
865.76,0.004833,0.006807,0.007794,0.001544
865.78,0.003846,0.00911,0.004175,0.004504
865.8,0.002531,0.00911,0.005162,0.00286
865.82,0.005491,0.006807,0.005491,0.003189
865.84,0.003846,0.00911,0.002531,0.005162
865.86,0.003517,0.008781,0.006478,0.004175
865.88,0.005491,0.006478,0.004504,0.003846
865.9,0.004833,0.008123,0.006478,0.003846
865.92,0.00286,0.009768,0.006807,0.002202
865.94,0.00286,0.008123,0.007794,0.004504
865.96,0.004833,0.008452,0.008452,0.006807
865.98,0.004504,0.009439,0.007136,0.003846
866,0.003846,0.011742,0.008452,0.008123
866.02,0.004504,0.007136,0.004175,0.006807
866.04,0.003189,0.00911,0.007136,0.003846
866.06,0.000886,0.005162,0.006149,0.003517
866.08,0.003517,0.00582,0.008123,0.005162
866.1,0.004833,0.010097,0.007136,0.006807
866.12,0.002202,0.007465,0.010755,0.005162
866.14,0.00582,0.006478,0.007136,0.005162
866.16,0.004504,0.007136,0.011084,0.005162
866.18,0.003846,0.006149,0.006149,0.006149
866.2,0.004504,0.005491,0.004175,0.003517
866.22,0.00286,0.007136,0.007136,0.00582
866.24,0.003846,0.00911,0.007136,0.004175
866.26,0.003846,0.006478,0.008123,0.007136
866.28,0.004504,0.010097,0.008123,0.004833
866.3,0.005162,0.007465,0.006478,0.00286
866.32,0.005162,0.006807,0.006478,0.006478
866.34,0.005162,0.008452,0.006478,0.005491
866.36,0.005491,0.005491,0.010426,0.005491
866.38,0.003846,0.004833,0.009439,0.006149
866.4,0.006478,0.008452,0.007136,0.00286
866.42,0.002531,0.007136,0.007794,0.003189
866.44,0.003846,0.00582,0.007465,0.008781
866.46,0.002531,0.006807,0.006807,0.003846
866.48,0.003517,0.007794,0.008123,0.004833
866.5,0.001215,0.00582,0.008452,0.005162
866.52,0.005162,0.006807,0.00582,0.004833
866.54,0.00286,0.007465,0.006478,0.004833
866.56,0.003517,0.007136,0.00582,0.003846
866.58,0.004175,0.009439,0.006807,0.006149
866.6,0.004833,0.008781,0.006807,0.005491
866.62,0.004833,0.009439,0.006149,0.002531
866.64,0.003517,0.010426,0.009439,0.002531
866.66,0.004504,0.004833,0.007794,0.004175
866.68,0.002531,0.011084,0.008781,0.004175
866.7,0.005162,0.008123,0.00582,0.004504
866.72,0.001544,0.006149,0.003517,0.001544
866.74,0.003189,0.007136,0.00911,0.007136
866.76,0.002531,0.006807,0.008123,0.004833
866.78,0.002531,0.006478,0.003189,0.006149
866.8,0.003189,0.007136,0.005491,0.004175
866.82,0.000228,0.008123,0.006149,0.006478
866.84,0.003189,0.008781,0.00582,0.001215
866.86,0.004833,0.007794,0.006149,0.004833
866.88,0.000228,0.010426,0.005162,0.007465
866.9,0.00582,0.00911,0.007136,0.004175
866.92,0.003846,0.007794,0.006478,0.006149
866.94,0.002202,0.009768,0.004833,0.004833
866.96,0.002531,0.008123,0.010426,0.00582
866.98,0.003517,0.008452,0.00582,0.005491
867,0.004504,0.008452,0.008452,0.004833
867.02,0.005491,0.005491,0.00582,0.004833
867.04,0.001215,0.008781,0.00911,0.006478
867.06,0.003517,0.008123,0.006478,0.00582
867.08,0.000557,0.009768,0.007794,0.003189
867.1,0.003189,0.009768,0.008452,0.005491
867.12,0.004504,0.010426,0.007794,0.006807
867.14,0.001544,0.007465,0.00582,0.004504
867.16,0.00286,0.008452,0.005162,0.00582
867.18,0.002202,0.007465,0.007465,0.006478
867.2,0.000886,0.008123,0.007794,0.004175
867.22,0.004504,0.006149,0.006478,0.004504
867.24,0.005491,0.009768,0.008452,0.003517
867.26,0.004504,0.010755,0.005162,0.006807
867.28,0.004504,0.008123,0.00911,0.004504
867.3,0.000228,0.007794,0.007794,0.007136
867.32,0.002202,0.006478,0.003846,0.005162
867.34,0.003846,0.008123,0.008452,0.002202
867.36,0.005491,0.008123,0.008781,0.004504
867.38,0.003189,0.008123,0.008123,0.003846
867.4,0.005491,0.008781,0.00911,0.004833
867.42,0.003517,0.00911,0.008452,0.003517
867.44,0.006807,0.006149,0.006149,0.007136
867.46,0.003846,0.008781,0.008781,0.006807
867.48,0.001215,0.006149,0.006478,0.005162
867.5,0.00582,0.008123,0.008452,0.003189
867.52,0.004175,0.008452,0.008452,0.007794
867.54,0.00286,0.008781,0.008452,0.002531
867.56,0.004504,0.007136,0.007794,0.007136
867.58,0.001873,0.010426,0.007136,0.005162
867.6,0.001544,0.011084,0.011084,0.005162
867.62,0.002531,0.00911,0.006807,0.007794
867.64,0.003846,0.007794,0.007794,0.006807
867.66,0.002531,0.011413,0.009439,0.004833
867.68,0.003517,0.011413,0.006807,0.007794
867.7,0.002202,0.013058,0.010755,0.003846
867.72,0.002202,0.009768,0.007136,0.006478
867.74,0.003846,0.010426,0.007794,0.005162
867.76,0.003517,0.008123,0.00582,0.005162
867.78,0.004504,0.011084,0.008452,0.006478
867.8,0.003517,0.011413,0.010097,0.005491
867.82,0.003517,0.011084,0.009768,0.005162
867.84,0.00286,0.007465,0.005162,0.003846
867.86,0.001544,0.011413,0.001215,0.004833
867.88,0.001544,0.008123,0.008452,0.006478
867.9,0.00286,0.013058,0.009439,0.00911
867.92,0.004175,0.009768,0.007136,0.004504
867.94,0.002202,0.007136,0.007136,0.003189
867.96,0.001873,0.011084,0.004833,0.006807
867.98,0.006149,0.008123,0.010755,0.004175
868,0.006149,0.009768,0.007465,0.004833
868.02,0.004175,0.0124,0.008452,0.006478
868.04,0.002202,0.009439,0.006807,0.004833
868.06,0.005162,0.011084,0.007465,0.003517
868.08,0.004175,0.010426,0.008452,0.006478
868.1,0.004504,0.014045,0.00582,0.005491
868.12,0.004504,0.008452,0.005491,0.006478
868.14,0.005162,0.009768,0.006478,0.007794
868.16,0.003189,0.013058,0.010426,0.005491
868.18,0.004175,0.006807,0.007794,0.001544
868.2,0.003517,0.013387,0.008123,0.004175
868.22,0.004833,0.010755,0.010755,0.00582
868.24,0.005162,0.011084,0.009768,0.003846
868.26,-0.000759,0.010426,0.011084,0.004175
868.28,0.003189,0.010097,0.009768,0.005491
868.3,0.00582,0.009768,0.007136,0.005162
868.32,0.003846,0.011413,0.009768,0.007465
868.34,0.003846,0.011742,0.006149,0.005162
868.36,0.003517,0.00911,0.008452,0.007465
868.38,0.003517,0.007465,0.010426,0.005491
868.4,0.005162,0.010097,0.008452,0.007136
868.42,0.005491,0.00911,0.007794,0.005491
868.44,0.006149,0.011742,0.00582,0.005491
868.46,0.00286,0.010097,0.011413,0.003517
868.48,0.003189,0.00911,0.00911,0.007136
868.5,0.004175,0.008123,0.00911,0.007465
868.52,0.00286,0.0124,0.007465,0.002202
868.54,0.004175,0.011084,0.007465,0.004833
868.56,0.003517,0.00911,0.007136,0.003846
868.58,0.003517,0.00911,0.010097,0.006478
868.6,0.004833,0.008452,0.008452,0.005162
868.62,0.005162,0.011742,0.008123,0.003846
868.64,0.00286,0.008781,0.004504,0.004504
868.66,0.00286,0.012071,0.011084,0.005491
868.68,0.003846,0.007465,0.007136,0.003517
868.7,0.003846,0.011084,0.008452,0.005491
868.72,0.000886,0.011742,0.006478,0.004175
868.74,0.005162,0.008452,0.008452,0.005491
868.76,0.005162,0.010097,0.007136,0.004175
868.78,0.003189,0.009768,0.007794,0.00582
868.8,0.003846,0.0124,0.008781,0.007136
868.82,0.00582,0.010097,0.007136,0.007794
868.84,0.006478,0.008781,0.007794,0.005491
868.86,0.003517,0.010755,0.007794,0.003517
868.88,0.004175,0.008123,0.009768,0.00582
868.9,0.003846,0.013387,0.007794,0.009439
868.92,0.000228,0.011084,0.010755,0.003517
868.94,0.003846,0.010426,0.008781,0.004833
868.96,0.003517,0.009439,0.006807,0.003517
868.98,0.000557,0.012071,0.007794,0.004175
869,0.003846,0.008123,0.008781,0.007465
869.02,0.003189,0.00911,0.007136,0.004504
869.04,0.004504,0.010426,0.010097,0.004833
869.06,0.00286,0.007794,0.007465,0.007136
869.08,0.004504,0.010426,0.006478,0.00582
869.1,0.004833,0.011084,0.004833,0.00582
869.12,0.004175,0.00911,0.007465,0.000886
869.14,-0.000101,0.009439,0.004833,0.00582
869.16,0.004175,0.009768,0.009439,0.00582
869.18,0.002531,0.009439,0.003189,0.005491
869.2,0.003189,0.007465,0.009439,0.002202
869.22,0.00286,0.009768,0.007465,0.004504
869.24,0.003846,0.007794,0.007465,0.00582
869.26,0.003189,0.009768,0.007794,0.004175
869.28,0.003189,0.008781,0.008452,0.004504
869.3,-0.00043,0.011413,0.006478,0.006478
869.32,0.003189,0.007794,0.009439,0.005162
869.34,0.004833,0.007794,0.008123,0.00286
869.36,0.001544,0.008781,0.009439,0.006478
869.38,0.004833,0.011084,0.004504,0.004833
869.4,0.005491,0.010755,0.008123,0.004833
869.42,0.004504,0.009439,0.009439,0.005162
869.44,0.00286,0.010097,0.00582,0.003846
869.46,0.003189,0.008452,0.009768,0.00286
869.48,0.003189,0.010755,0.00911,0.007465
869.5,0.00582,0.011084,0.00911,0.006478
869.52,0.004833,0.00911,0.0124,0.006478
869.54,0.005491,0.010426,0.009439,0.006807
869.56,0.003189,0.009768,0.010426,0.007794
869.58,0.00286,0.008123,0.009768,0.00582
869.6,0.002202,0.011084,0.00911,0.00582
869.62,0.006478,0.010097,0.009439,0.003189
869.64,0.005162,0.013058,0.00911,0.006807
869.66,0.003189,0.00582,0.010097,0.006478
869.68,0.003189,0.009439,0.00911,0.004504
869.7,0.005162,0.00911,0.010755,0.003517
869.72,0.004833,0.009768,0.009439,0.003189
869.74,0.006807,0.010426,0.011084,0.007136
869.76,0.005491,0.008452,0.010755,0.003846
869.78,0.005162,0.00911,0.00911,0.006478
869.8,0.00582,0.010097,0.008781,0.004504
869.82,0.003189,0.010426,0.008123,0.006149
869.84,0.003189,0.00911,0.007465,0.00582
869.86,0.00582,0.010426,0.008123,0.006478
869.88,0.005491,0.007136,0.008123,0.00286
869.9,0.006149,0.006478,0.011413,0.003189
869.92,0.003517,0.011084,0.008452,0.003517
869.94,0.007794,0.010097,0.011084,0.004175
869.96,0.006149,0.010097,0.006478,0.006807
869.98,0.001215,0.006149,0.007794,0.005491
870,0.00582,0.007794,0.008781,0.004833
870.02,0.002202,0.008452,0.006149,0.006807
870.04,0.008123,0.005491,0.00911,0.005162
870.06,0.006807,0.008452,0.006149,0.007465
870.08,0.004175,0.011413,0.008123,0.008452
870.1,0.003846,0.008781,0.007465,0.004504
870.12,0.003846,0.00911,0.00911,0.00911
870.14,0.016677,0.010426,0.005162,0.006478
870.16,0.040363,0.010097,0.006807,0.007136
870.18,0.082472,0.010097,0.007136,0.008123
870.2,0.111752,0.00911,0.007794,0.005162
870.22,0.130174,0.00911,0.00911,0.00582
870.24,0.128858,0.010755,0.008452,0.00582
870.26,0.108133,0.012071,0.009439,0.008123
870.28,0.076551,0.011742,0.011084,0.006807
870.3,0.039376,0.008781,0.006478,0.006149
870.32,0.019308,0.0124,0.006807,0.005162
870.34,0.010755,0.019308,0.010426,0.006478
870.36,0.007465,0.032139,0.006149,0.007465
870.38,0.004833,0.055167,0.007136,0.004175
870.4,0.005162,0.088723,0.009768,0.005162
870.42,0.008781,0.114712,0.006807,0.003846
870.44,0.004504,0.130174,0.008123,0.007465
870.46,0.003846,0.135438,0.006807,0.006149
870.48,0.004833,0.107475,0.010755,0.007465
870.5,0.005491,0.0703,0.006149,0.003846
870.52,0.005491,0.035428,0.005491,0.005162
870.54,0.005162,0.022269,0.004504,0.003846
870.56,0.003189,0.014374,0.007465,0.003517
870.58,0.001215,0.013716,0.009439,0.004504
870.6,0.002202,0.013387,0.003846,0.004175
870.62,0.004833,0.011413,0.005162,0.004175
870.64,0.004175,0.010755,0.00911,0.003846
870.66,0.003846,0.012071,0.00582,0.006478
870.68,0.00286,0.010097,0.008452,0.004504
870.7,0.003517,0.012729,0.006478,0.00582
870.72,0.005491,0.008452,0.005491,0.004833
870.74,0.001215,0.008781,0.010097,0.00582
870.76,0.006149,0.008452,0.007136,0.006807
870.78,0.002531,0.009768,0.008781,0.006149
870.8,0.008123,0.010426,0.009439,0.003846
870.82,0.004504,0.010755,0.00911,0.004175
870.84,0.001873,0.0124,0.008123,0.007136
870.86,0.003846,0.012071,0.009768,0.007136
870.88,0.002202,0.011413,0.006149,0.004175
870.9,0.003517,0.00911,0.008781,0.004504
870.92,0.005491,0.010755,0.010755,0.003517
870.94,0.003189,0.010426,0.009439,0.004833
870.96,0.002202,0.008781,0.004833,0.007136
870.98,0.005162,0.011742,0.006478,0.005162
871,0.001215,0.009768,0.007465,0.006149
871.02,0.002202,0.010426,0.006478,0.005491
871.04,0.001215,0.008452,0.0124,0.003517
871.06,0.00286,0.008452,0.011084,0.006478
871.08,0.002202,0.011413,0.009439,0.007136
871.1,0.001215,0.011084,0.007465,0.004504
871.12,0.00286,0.00911,0.007465,0.007465
871.14,0.00582,0.00911,0.008123,0.006807
871.16,0.001873,0.0124,0.006478,0.003517
871.18,0.00286,0.009768,0.008123,0.005491
871.2,0.000886,0.009768,0.008123,0.006478
871.22,0.003189,0.010097,0.00911,0.005162
871.24,0.004833,0.011413,0.007465,0.005162
871.26,0.004504,0.00911,0.00911,0.005491
871.28,0.006478,0.010755,0.006807,0.006478
871.3,0.004175,0.007794,0.004504,0.000886
871.32,0.001544,0.006478,0.008123,0.000886
871.34,0.004175,0.007465,0.008452,0.006149
871.36,0.000886,0.007465,0.007465,0.004175
871.38,0.002202,0.010426,0.010426,0.001544
871.4,0.003189,0.009439,0.006478,0.005162
871.42,0.004833,0.010097,0.011742,0.000557
871.44,0.00286,0.008452,0.007465,0.000886
871.46,0.001215,0.006478,0.010755,0.001215
871.48,0.004833,0.008781,0.010426,0.003189
871.5,0.00582,0.010426,0.007794,0.003189
871.52,0.004175,0.006807,0.010755,0.004175
871.54,0.006807,0.007465,0.007465,0.003846
871.56,0.003846,0.007794,0.011084,0.00582
871.58,0.003517,0.010755,0.009768,0.001873
871.6,0.003189,0.008781,0.006807,0.003846
871.62,0.003846,0.008781,0.007465,0.00582
871.64,0.006149,0.010755,0.008452,0.004833
871.66,0.006478,0.006478,0.006149,0.002202
871.68,0.003517,0.010426,0.005162,0.004504
871.7,0.002531,0.005162,0.00911,0.004175
871.72,0.004175,0.007465,0.009768,0.004833
871.74,0.00286,0.008452,0.00582,0.002531
871.76,0.005491,0.010755,0.007794,0.006149
871.78,0.003846,0.006478,0.007465,0.003189
871.8,0.006478,0.008123,0.007465,0.003517
871.82,0.001215,0.010426,0.008123,0.003189
871.84,0.002531,0.008781,0.010097,0.003846
871.86,-0.000759,0.004833,0.007794,0.00286
871.88,0.001873,0.008123,0.007794,0.002531
871.9,0.002531,0.007136,0.009439,0.003846
871.92,0.003846,0.012729,0.008781,0.005162
871.94,0.001873,0.010426,0.008123,0.003846
871.96,0.00582,0.009768,0.005162,0.005162
871.98,0.005162,0.008781,0.006807,0.005491
872,0.004504,0.007465,0.007794,0.001873
872.02,0.002202,0.008452,0.007465,0.007794
872.04,0.001544,0.010755,0.009439,0.006149
872.06,0.002202,0.008452,0.008123,0.006478
872.08,0.001215,0.010426,0.00582,0.007794
872.1,0.004504,0.009768,0.006807,0.006478
872.12,0.001544,0.006478,0.00582,0.011084
872.14,0.003846,0.0124,0.007136,0.006149
872.16,0.003189,0.00911,0.007794,0.009439
872.18,0.002202,0.009768,0.008452,0.005491
872.2,0.000886,0.009439,0.010426,0.00582
872.22,0.004175,0.011742,0.003517,0.003846
872.24,0.004175,0.008781,0.007794,0.005491
872.26,0.006807,0.013387,0.00582,0.006807
872.28,0.005162,0.009439,0.008781,0.003189
872.3,0.001873,0.012071,0.006478,0.003189
872.32,0.004504,0.010426,0.008781,0.006149
872.34,0.004175,0.007794,0.006149,0.006478
872.36,0.001873,0.0124,0.010426,0.00582
872.38,0.003846,0.00911,0.007465,0.006478
872.4,0.004175,0.007136,0.009768,0.008123
872.42,0.00582,0.008781,0.008452,0.007794
872.44,0.002531,0.0124,0.009768,0.005162
872.46,0.006478,0.007465,0.007794,0.008781
872.48,0.000228,0.008123,0.008123,0.004175
872.5,0.00286,0.010097,0.011413,0.008781
872.52,0.005162,0.006807,0.008123,0.004504
872.54,0.002531,0.012071,0.007465,0.003846
872.56,0.001873,0.010426,0.010755,0.005162
872.58,0.004833,0.00911,0.007465,0.007465
872.6,0.003846,0.010426,0.008781,0.004833
872.62,0.004175,0.00911,0.009439,0.00582
872.64,0.002202,0.008781,0.006807,0.007465
872.66,0.001873,0.009439,0.010426,0.007465
872.68,0.004175,0.0124,0.005162,0.006149
872.7,0.005491,0.009768,0.009768,0.004833
872.72,0.005162,0.009768,0.007136,0.00582
872.74,0.003846,0.013716,0.007794,0.00582
872.76,0.004833,0.00911,0.009768,0.004833
872.78,0.001873,0.011084,0.009768,0.006478
872.8,0.005162,0.011742,0.008123,0.006149
872.82,0.001873,0.009768,0.008123,0.008452
872.84,0.008123,0.00911,0.007794,0.005162
872.86,0.00911,0.009439,0.009768,0.007794
872.88,0.002202,0.011413,0.006149,0.006807
872.9,0.001873,0.010426,0.008452,0.006149
872.92,0.002531,0.010426,0.006807,0.003846
872.94,0.004504,0.010097,0.008123,0.006807
872.96,0.000886,0.009768,0.008452,0.006478
872.98,0.004175,0.007136,0.009439,0.008452
873,0.003517,0.009768,0.007465,0.006478
873.02,0.003846,0.0124,0.008452,0.006478
873.04,0.004833,0.00911,0.008123,0.006807
873.06,0.004175,0.010097,0.007465,0.00582
873.08,0.00582,0.00911,0.007794,0.007136
873.1,0.004504,0.011084,0.007136,0.006149
873.12,0.001873,0.012071,0.009439,0.007136
873.14,0.003846,0.009768,0.009768,0.00582
873.16,0.004504,0.008123,0.009439,0.006478
873.18,0.003846,0.010097,0.007465,0.004504
873.2,0.003846,0.00911,0.007136,0.004504
873.22,0.003517,0.008452,0.007794,0.006478
873.24,0.004175,0.010097,0.008781,0.007465
873.26,0.005491,0.011084,0.008123,0.008123
873.28,0.002202,0.00911,0.006807,0.005491
873.3,0.003517,0.009439,0.010097,0.008452
873.32,0.003189,0.00911,0.007794,0.005491
873.34,0.002531,0.011084,0.007136,0.007794
873.36,0.004175,0.010755,0.008452,0.005491
873.38,0.001873,0.009768,0.004504,0.004504
873.4,0.003846,0.007465,0.008123,0.008452
873.42,0.003846,0.010097,0.007136,0.006807
873.44,0.001873,0.008123,0.008123,0.004175
873.46,0.003189,0.009439,0.009439,0.007136
873.48,0.004504,0.010097,0.008123,0.007136
873.5,0.006478,0.011413,0.008781,0.005491
873.52,0.005162,0.010755,0.009439,0.007136
873.54,0.001873,0.007136,0.007136,0.005162
873.56,0.00286,0.010426,0.007136,0.00582
873.58,0.003846,0.008123,0.005491,0.007465
873.6,0.004833,0.0124,0.006807,0.004833
873.62,0.003189,0.010426,0.006149,0.003517
873.64,0.002531,0.011742,0.007465,0.006149
873.66,0.005162,0.00911,0.004175,0.006807
873.68,0.004175,0.010097,0.009439,0.006478
873.7,0.003189,0.010755,0.008123,0.006149
873.72,0.00286,0.007794,0.007794,0.008123
873.74,0.005491,0.00911,0.006149,0.006149
873.76,0.003846,0.008123,0.00911,0.005491
873.78,0.003846,0.007465,0.003846,0.006478
873.8,0.007794,0.009768,0.010097,0.007136
873.82,0.006478,0.007136,0.007794,0.006149
873.84,0.005162,0.00911,0.007465,0.008123
873.86,0.002202,0.008452,0.008781,0.006478
873.88,0.002531,0.004833,0.004504,0.004175
873.9,0.002531,0.010426,0.008452,0.00582
873.92,0.003189,0.010426,0.010097,0.003517
873.94,0.005491,0.006807,0.006149,0.006149
873.96,0.002531,0.010097,0.00582,0.008452
873.98,0.002202,0.009768,0.004833,0.002531
874,0.002531,0.009439,0.004833,0.007136
874.02,0.00286,0.010426,0.006478,0.007465
874.04,0.003846,0.008781,0.00582,0.008123
874.06,0.002531,0.012071,0.008452,0.007794
874.08,0.001544,0.010426,0.00582,0.005491
874.1,0.003517,0.010097,0.010097,0.006807
874.12,0.004833,0.006478,0.005491,0.007136
874.14,0.002531,0.006807,0.009768,0.005491
874.16,0.003517,0.010426,0.007465,0.006149
874.18,0.00286,0.011084,0.007794,0.007136
874.2,0.004504,0.007794,0.00911,0.006149
874.22,0.005491,0.00911,0.005491,0.006478
874.24,0.005491,0.010755,0.005491,0.005491
874.26,0.001544,0.009439,0.006478,0.006807
874.28,0.002531,0.009768,0.007136,0.006807
874.3,0.002202,0.009439,0.007794,0.007465
874.32,0.003517,0.008452,0.00582,0.007136
874.34,0.00286,0.009439,0.009768,0.005162
874.36,0.00582,0.008452,0.004175,0.006807
874.38,0.003517,0.008452,0.008452,0.006478
874.4,0.000557,0.007136,0.010097,0.006149
874.42,0.001873,0.006807,0.006478,0.006478
874.44,0.002531,0.009439,0.006149,0.00582
874.46,0.000557,0.009439,0.007794,0.006149
874.48,0.000557,0.005491,0.007136,0.006807
874.5,0.004504,0.009439,0.006149,0.010426
874.52,0.002202,0.008452,0.008781,0.004175
874.54,0.003846,0.007136,0.007794,0.00582
874.56,0.005491,0.009439,0.008123,0.005491
874.58,0.000886,0.009439,0.004833,0.00582
874.6,0.002531,0.009768,0.007136,0.007465
874.62,0.004833,0.008123,0.004175,0.006149
874.64,0.000228,0.007136,0.007465,0.00582
874.66,0.003517,0.00911,0.006807,0.006478
874.68,0.004504,0.012071,0.008123,0.005162
874.7,0.004833,0.010426,0.004833,0.004833
874.72,0.000228,0.010755,0.008781,0.00911
874.74,0.002202,0.010755,0.004175,0.006149
874.76,0.003189,0.008452,0.005491,0.005162
874.78,0.003517,0.009768,0.005162,0.004504
874.8,0.000228,0.007465,0.006149,0.007465
874.82,0.003189,0.009768,0.005491,0.008781
874.84,0.004504,0.010097,0.008452,0.006149
874.86,0.003517,0.00582,0.007136,0.007794
874.88,0.003517,0.00911,0.005491,0.007794
874.9,0.003517,0.009439,0.007136,0.004833
874.92,0.004833,0.007465,0.004833,0.006478
874.94,0.002531,0.008781,0.00582,0.005491
874.96,0.004504,0.00582,0.005162,0.007136
874.98,0.004175,0.006478,0.007465,0.006478
875,0.004833,0.009768,0.005491,0.005162
875.02,0.001544,0.007465,0.00582,0.003517
875.04,0.004504,0.006149,0.005491,0.006478
875.06,0.006149,0.006149,0.004504,0.006149
875.08,0.004175,0.007465,0.007465,0.006478
875.1,0.005491,0.008452,0.00582,0.004504
875.12,0.001544,0.008452,0.006149,0.006149
875.14,0.003517,0.00911,0.003846,0.007794
875.16,0.001873,0.007794,0.003189,0.006478
875.18,0.003846,0.008781,0.007794,0.006807
875.2,0.002531,0.008123,0.007136,0.006149
875.22,0.003846,0.008123,0.003846,0.006807
875.24,0.003846,0.006807,0.004175,0.007794
875.26,0.004833,0.00582,0.005491,0.002202
875.28,0.001544,0.007794,0.007465,0.004175
875.3,0.003846,0.008452,0.007465,0.00286
875.32,0.004175,0.00911,0.00582,0.007465
875.34,0.002531,0.008452,0.006807,0.004504
875.36,0.004175,0.006807,0.00286,0.006807
875.38,0.006149,0.007136,0.00582,0.003189
875.4,0.002202,0.008452,0.005491,0.00582
875.42,0.004504,0.00911,0.00582,0.00582
875.44,0.007794,0.012071,0.00582,0.004175
875.46,0.00286,0.009439,0.005491,0.001873
875.48,0.002202,0.011742,0.004833,0.003846
875.5,0.005162,0.008781,0.004504,0.00286
875.52,0.003189,0.009768,0.005491,0.005491
875.54,0.00286,0.00911,0.003189,0.004175
875.56,0.001215,0.010097,0.005491,0.00286
875.58,0.002202,0.00911,0.004175,0.005491
875.6,0.006478,0.00911,0.004504,0.005491
875.62,0.005491,0.008123,0.00582,0.001873
875.64,0.000557,0.010755,0.002531,0.006807
875.66,0.005491,0.009768,0.002531,0.00582
875.68,0.002531,0.008452,0.003517,0.006478
875.7,0.002531,0.010097,0.004175,0.002531
875.72,0.001873,0.009439,0.00582,0.006149
875.74,0.003189,0.010097,0.006807,0.004175
875.76,0.000886,0.008452,0.007136,0.006478
875.78,0.004504,0.010755,0.004504,0.006478
875.8,0.006478,0.009439,0.007794,0.003517
875.82,0.000886,0.009768,0.005491,0.003846
