wl_1,ref_1_ND64,wl_2,ref_2_ND64,wl_3,ref_3_ND64,Cu2O_1_77K_ND4,Cu2O_2_77K_ND1,Cu2O_3_77K_ND4,Cu2O_1_150K_ND4,Cu2O_1_296K_ND4,BG_23_ND64,BG_1_ND4
404.12,0.044311,570.3,0.704043,,,-0.036618,0.474842,,-0.023459,-0.025104,,-0.046816
404.14,0.046943,570.35,0.705122,,,-0.027078,0.475716,,-0.024446,-0.026749,,-0.042869
404.16,0.053851,570.4,0.70433,,,-0.028393,0.475408,,-0.021814,-0.026091,,-0.046158
404.18,0.047601,570.45,0.70539,,,-0.026749,0.475594,,-0.020498,-0.024117,,-0.044513
404.2,0.051548,570.5,0.705898,,,-0.027736,0.476213,,-0.023788,-0.024775,,-0.046158
404.22,0.051548,570.55,0.705398,,,-0.027407,0.476913,,-0.029051,-0.024446,,-0.047474
404.24,0.050233,570.6,0.707211,,,-0.02313,0.476166,,-0.024775,-0.02642,,-0.0455
404.26,0.048588,570.65,0.706988,,,-0.02313,0.480324,,-0.020169,-0.024775,,-0.044842
404.28,0.051877,570.7,0.708038,,,-0.036947,0.479574,,-0.024117,-0.024775,,-0.047145
404.3,0.051548,570.75,0.707848,,,-0.02642,0.478032,,-0.026091,-0.026749,,-0.047803
404.32,0.048917,570.8,0.709056,,,-0.028064,0.479345,,-0.021814,-0.027407,,-0.043527
404.34,0.043653,570.85,0.709422,,,-0.026749,0.479613,,-0.02313,-0.022143,,-0.046158
404.36,0.048588,570.9,0.709646,,,-0.026749,0.479461,,-0.023788,-0.02642,,-0.050106
404.38,0.048259,570.95,0.710704,,,-0.028722,0.481413,,-0.024446,-0.024117,,-0.044842
404.4,0.048588,571,0.710267,,,-0.02642,0.480319,,-0.02313,-0.02642,,-0.050764
404.42,0.049246,571.05,0.710501,,,-0.027407,0.482685,,-0.021156,-0.025762,,-0.047803
404.44,0.049246,571.1,0.709656,,,-0.02938,0.482595,,-0.01984,-0.026749,,-0.047474
404.46,0.051877,571.15,0.709072,,,-0.02313,0.485037,,-0.021814,-0.028064,,-0.046487
404.48,0.04793,571.2,0.70744,,,-0.02642,0.484906,,-0.022472,-0.028722,,-0.046816
404.5,0.045627,571.25,0.707822,,,-0.029709,0.485227,,-0.022801,-0.024117,,-0.046816
404.52,0.049575,571.3,0.708677,,,-0.029051,0.48529,,-0.022472,-0.027407,,-0.049448
404.54,0.050561,571.35,0.707669,,,-0.036947,0.486835,,-0.025433,-0.028064,,-0.0455
404.56,0.050561,571.4,0.706438,,,-0.027736,0.487854,,-0.020498,-0.028064,,-0.048132
404.58,0.050561,571.45,0.707719,,,-0.024446,0.487798,,-0.023788,-0.024775,,-0.045829
404.6,0.050233,571.5,0.708438,,,-0.023788,0.489517,,-0.022801,-0.033986,,-0.047145
404.62,0.047601,571.55,0.71128,,,-0.028722,0.491241,,-0.021485,-0.024446,,-0.046816
404.64,0.049575,571.6,0.710178,,,-0.020169,0.490517,,-0.01326,-0.024446,,-0.046158
404.66,0.051548,571.65,0.710233,,,-0.025762,0.49142,,-0.022143,-0.025762,,-0.049119
404.68,0.052535,571.7,0.70918,,,-0.025104,0.493238,,-0.029051,-0.02313,,-0.0455
404.7,0.053193,571.75,0.710712,,,-0.025762,0.492954,,-0.022801,-0.025104,,-0.047145
404.72,0.048259,571.8,0.710449,,,-0.025762,0.49413,,-0.025433,-0.025104,,-0.044842
404.74,0.04793,571.85,0.712078,,,-0.029051,0.49427,,-0.020498,-0.025433,,-0.043527
404.76,0.045956,571.9,0.710846,,,-0.022801,0.497097,,-0.022472,-0.021814,,-0.059975
404.78,0.049246,571.95,0.710249,,,-0.030696,0.498507,,-0.022143,-0.024117,,-0.047803
404.8,0.046614,572,0.71072,,,-0.02642,0.499057,,-0.021485,-0.025433,,-0.05208
404.82,0.05089,572.05,0.709759,,,-0.028393,0.502065,,-0.024775,-0.028064,,-0.043855
404.84,0.054509,572.1,0.710854,,,-0.027407,0.50246,,-0.028722,-0.027407,,-0.046487
404.86,0.049246,572.15,0.711454,,,-0.029051,0.502568,,-0.021485,-0.03596,,-0.044513
404.88,0.05089,572.2,0.709451,,,-0.030038,0.505571,,-0.022472,-0.028722,,-0.042869
404.9,0.052864,572.25,0.711801,,,-0.027078,0.506366,,-0.023459,-0.025762,,-0.047474
404.92,0.051548,572.3,0.710991,,,-0.02938,0.50849,,-0.027407,-0.027078,,-0.046487
404.94,0.049246,572.35,0.712415,,,-0.029709,0.511303,,-0.024775,-0.025762,,-0.048132
404.96,0.044969,572.4,0.710175,,,-0.025762,0.509366,,-0.032999,-0.051093,,-0.045829
404.98,0.04793,572.45,0.712399,,,-0.027736,0.510427,,-0.020498,-0.023788,,-0.045829
405,0.051877,572.5,0.713315,,,-0.02642,0.512187,,-0.021485,-0.024117,,-0.048132
405.02,0.053193,572.55,0.714531,,,-0.028393,0.513266,,-0.01984,-0.025104,,-0.046487
405.04,0.050233,572.6,0.712833,,,-0.027736,0.515122,,-0.022801,-0.025433,,-0.059317
405.06,0.051219,572.65,0.713296,,,-0.03925,0.519207,,-0.022143,-0.026091,,-0.06162
405.08,0.052864,572.7,0.712344,,,-0.035631,0.522696,,-0.021485,-0.025433,,-0.049777
405.1,0.045956,572.75,0.712486,,,-0.026091,0.528531,,-0.021485,-0.035302,,-0.046816
405.12,0.045298,572.8,0.715031,,,-0.029709,0.533468,,-0.020498,-0.024117,,-0.045829
405.14,0.051877,572.85,0.713817,,,-0.025762,0.53849,,-0.024117,-0.025433,,-0.04879
405.16,0.052206,572.9,0.715307,,,-0.033657,0.541574,,-0.014905,-0.025104,,-0.045829
405.18,0.033455,572.95,0.715278,,,-0.027736,0.540435,,-0.021156,-0.023788,,-0.047474
405.2,0.059773,573,0.71607,,,-0.02938,0.538237,,-0.027736,-0.025104,,-0.047145
405.22,0.048917,573.05,0.715604,,,-0.023459,0.532834,,-0.022472,-0.026749,,-0.04879
405.24,0.052206,573.1,0.716562,,,-0.028393,0.530071,,-0.022801,-0.025104,,-0.045171
405.26,0.054509,573.15,0.716154,,,-0.031025,0.525128,,-0.038592,-0.046487,,-0.045171
405.28,0.049575,573.2,0.715375,,,-0.030696,0.524004,,-0.022801,-0.027736,,-0.045829
405.3,0.048588,573.25,0.715381,,,-0.032999,0.525999,,-0.01984,-0.026749,,-0.050764
405.32,0.049904,573.3,0.714512,,,-0.033986,0.52985,,-0.019511,-0.027736,,-0.048461
405.34,0.055167,573.35,0.714265,,,-0.02938,0.539361,,-0.022143,-0.023459,,-0.045171
405.36,0.050233,573.4,0.714799,,,-0.029051,0.550033,,-0.021485,-0.024446,,-0.04879
405.38,0.052535,573.45,0.71552,,,-0.030367,0.563227,,-0.020498,-0.027407,,-0.044513
405.4,0.058457,573.5,0.714731,,,-0.028064,0.576341,,-0.022472,-0.025762,,-0.045171
405.42,0.056154,573.55,0.71313,,,-0.028722,0.584347,,-0.021156,-0.024775,,-0.046487
405.44,0.049575,573.6,0.715365,,,-0.030038,0.596227,,-0.024775,-0.022472,,-0.044513
405.46,0.048259,573.65,0.715133,,,-0.030367,0.603891,,-0.022472,-0.033657,,-0.046816
405.48,0.052864,573.7,0.715296,,,-0.026749,0.614542,,-0.02938,-0.025762,,-0.058002
405.5,0.052206,573.75,0.71667,,,-0.028722,0.621416,,-0.024446,-0.022801,,-0.044842
405.52,0.052535,573.8,0.714325,,,-0.029709,0.629304,,-0.02313,-0.027078,,-0.043198
405.54,0.053193,573.85,0.716576,,,-0.027736,0.635086,,-0.01984,-0.025433,,-0.045829
405.56,0.051548,573.9,0.715167,,,-0.028393,0.639513,,-0.024117,-0.028064,,-0.047474
405.58,0.054509,573.95,0.715944,,,-0.025762,0.642,,-0.025762,-0.029051,,-0.046816
405.6,0.054509,574,0.715465,,,-0.032012,0.645908,,-0.021814,-0.025433,,-0.048132
405.62,0.052535,574.05,0.714452,,,-0.04254,0.642605,,-0.02313,-0.023459,,-0.047145
405.64,0.046285,574.1,0.713028,,,-0.034644,0.640768,,-0.018853,-0.022801,,-0.054383
405.66,0.05089,574.15,0.715199,,,-0.027078,0.634518,,-0.031683,-0.023788,,-0.048132
405.68,0.051877,574.2,0.715557,,,-0.026091,0.621856,,-0.021814,-0.017208,,-0.0455
405.7,0.052535,574.25,0.713678,,,-0.026749,0.605217,,-0.029709,-0.028722,,-0.043527
405.72,0.052864,574.3,0.715244,,,-0.028064,0.587105,,-0.022472,-0.024775,,-0.045829
405.74,0.054838,574.35,0.715186,,,-0.026091,0.568574,,-0.025433,-0.024117,,-0.045829
405.76,0.05089,574.4,0.716618,,,-0.030696,0.550415,,-0.023788,-0.025104,,-0.045829
405.78,0.036744,574.45,0.713794,,,-0.030367,0.53764,,-0.025433,-0.037605,,-0.043855
405.8,0.05418,574.5,0.716065,,,-0.027736,0.531402,,-0.024446,-0.027736,,-0.044513
405.82,0.053522,574.55,0.715825,,,-0.027407,0.530252,,-0.023459,-0.026749,,-0.046487
405.84,0.051548,574.6,0.714865,,,-0.030696,0.534979,,-0.025762,-0.028393,,-0.046158
405.86,0.052535,574.65,0.714673,,,-0.029051,0.54657,,-0.023788,-0.027078,,-0.047803
405.88,0.053193,574.7,0.717115,,,-0.027407,0.560853,,-0.025762,-0.028722,,-0.045829
405.9,0.052535,574.75,0.716594,,,-0.026091,0.576449,,-0.021156,-0.025433,,-0.044842
405.92,0.05089,574.8,0.718347,,,-0.029051,0.59274,,-0.024775,-0.024446,,-0.049777
405.94,0.048588,574.85,0.719028,,,-0.038592,0.605328,,-0.027736,-0.022143,,-0.05208
405.96,0.055496,574.9,0.718381,,,-0.027736,0.622809,,-0.022143,-0.022801,,-0.049448
405.98,0.05418,574.95,0.718628,,,-0.028393,0.636163,,-0.026091,-0.025104,,-0.046816
406,0.050561,575,0.717368,,,-0.030367,0.651506,,-0.022472,-0.023788,,-0.045829
406.02,0.051219,575.05,0.719086,,,-0.030696,0.663913,,-0.022472,-0.025433,,-0.04879
406.04,0.047272,575.1,0.718515,,,-0.027407,0.67529,,-0.021814,-0.026091,,-0.051751
406.06,0.05418,575.15,0.717834,,,-0.030038,0.686073,,-0.020169,-0.02313,,-0.048461
406.08,0.035428,575.2,0.717934,,,-0.031025,0.701077,,-0.023788,-0.025104,,-0.0455
406.1,0.050233,575.25,0.718273,,,-0.028722,0.707448,,-0.021485,-0.023788,,-0.046816
406.12,0.055496,575.3,0.719344,,,-0.027407,0.719307,,-0.022472,-0.021485,,-0.047474
406.14,0.051877,575.35,0.719578,,,-0.028393,0.728227,,-0.024775,-0.035302,,-0.0455
406.16,0.052206,575.4,0.719313,,,-0.027407,0.741044,,-0.01984,-0.028722,,-0.046816
406.18,0.05747,575.45,0.719378,,,-0.02642,0.746984,,-0.026091,-0.021814,,-0.044842
406.2,0.056812,575.5,0.719139,,,-0.028393,0.75534,,-0.021814,-0.021814,,-0.047474
406.22,0.056483,575.55,0.720621,,,-0.03596,0.764409,,-0.025762,-0.024446,,-0.037605
406.24,0.056483,575.6,0.71822,,,-0.026749,0.772886,,-0.022143,-0.027407,,-0.04879
406.26,0.05418,575.65,0.718615,,,-0.025433,0.782427,,-0.023788,-0.024117,,-0.04879
406.28,0.035428,575.7,0.719626,,,-0.029709,0.793809,,-0.02313,-0.026091,,-0.051751
406.3,0.049904,575.75,0.722476,,,-0.026091,0.799812,,-0.024446,-0.021814,,-0.044842
406.32,0.055825,575.8,0.721186,,,-0.028393,0.812708,,-0.032999,-0.022472,,-0.047803
406.34,0.044969,575.85,0.722684,,,-0.029709,0.819617,,-0.02642,-0.023459,,-0.05208
406.36,0.052864,575.9,0.720444,,,-0.029051,0.829392,,-0.02313,-0.027736,,-0.052738
406.38,0.053193,575.95,0.722592,,,-0.028722,0.838106,,-0.021814,-0.020498,,-0.046816
406.4,0.05418,576,0.721286,,,-0.02938,0.845833,,-0.02313,-0.028722,,-0.047474
406.42,0.057799,576.05,0.722721,,,-0.027407,0.855015,,-0.023459,-0.032341,,-0.064252
406.44,0.055167,576.1,0.722639,,,-0.029051,0.862847,,-0.02313,-0.024117,,-0.04879
406.46,0.048917,576.15,0.723226,,,-0.034973,0.870214,,-0.024446,-0.023788,,-0.044842
406.48,0.053522,576.2,0.723813,,,-0.027407,0.878665,,-0.021485,-0.022801,,-0.046816
406.5,0.062076,576.25,0.722705,,,-0.029709,0.886747,,-0.021485,-0.020827,,-0.047474
406.52,0.053193,576.3,0.723518,,,-0.033328,0.892382,,-0.022472,-0.021485,,-0.045829
406.54,0.056154,576.35,0.724166,,,-0.028064,0.900193,,-0.024117,-0.028064,,-0.044842
406.56,0.053522,576.4,0.72181,,,-0.025104,0.907844,,-0.021485,-0.022472,,-0.047803
406.58,0.049246,576.45,0.720929,,,-0.025762,0.914697,,-0.022472,-0.024446,,-0.054054
406.6,0.051877,576.5,0.723853,,,-0.027078,0.924414,,-0.020169,-0.020827,,-0.046816
406.62,0.028191,576.55,0.722026,,,-0.028722,0.931204,,-0.025433,-0.024117,,-0.046816
406.64,0.051548,576.6,0.722479,,,-0.028722,0.940939,,-0.021485,-0.024446,,-0.047474
406.66,0.051219,576.65,0.721873,,,-0.028064,0.946284,,-0.019182,-0.021814,,-0.047474
406.68,0.053522,576.7,0.722339,,,-0.027407,0.955051,,-0.022801,-0.024117,,-0.046158
406.7,0.058457,576.75,0.72025,,,-0.034315,0.959991,,-0.029709,-0.023459,,-0.046487
406.72,0.056483,576.8,0.722434,,,-0.02642,0.966436,,-0.022801,-0.022143,,-0.047145
406.74,0.040692,576.85,0.721515,,,-0.028064,0.973648,,-0.021156,-0.02642,,-0.0455
406.76,0.061089,576.9,0.722934,,,-0.029709,0.979398,,-0.024775,-0.024446,,-0.047145
406.78,0.055825,576.95,0.722639,,,-0.028064,0.982485,,-0.033986,-0.023459,,-0.048132
406.8,0.063721,577,0.723042,,,-0.029709,0.988004,,-0.023459,-0.027078,,-0.045829
406.82,0.054509,577.05,0.72401,,,-0.027736,0.990994,,-0.025104,-0.02313,,-0.047803
406.84,0.058128,577.1,0.723276,,,-0.026091,0.99585,,-0.022143,-0.018853,,-0.051093
406.86,0.057141,577.15,0.720923,,,-0.030367,0.996652,,-0.023459,-0.023459,,-0.048461
406.88,0.052864,577.2,0.722755,,,-0.039579,0.996121,,-0.022801,-0.023788,,-0.047145
406.9,0.053851,577.25,0.723618,,,-0.029051,0.992994,,-0.026749,-0.026749,,-0.045829
406.92,0.055496,577.3,0.724634,,,-0.02642,0.988767,,-0.017537,-0.037605,,-0.043527
406.94,0.054509,577.35,0.724608,,,-0.029709,0.980911,,-0.021485,-0.022472,,-0.045829
406.96,0.058457,577.4,0.721963,,,-0.02938,0.973769,,-0.022801,-0.020169,,-0.044184
406.98,0.051548,577.45,0.725937,,,-0.03267,0.959278,,-0.022801,-0.022472,,-0.044842
407,0.056812,577.5,0.722966,,,-0.027078,0.944476,,-0.020169,-0.033986,,-0.047145
407.02,0.05418,577.55,0.72316,,,-0.030367,0.923395,,-0.023788,-0.017866,,-0.045829
407.04,0.056483,577.6,0.725097,,,-0.033328,0.900185,,-0.021485,-0.023788,,-0.046487
407.06,0.062734,577.65,0.725163,,,-0.026091,0.869419,,-0.022801,-0.024775,,-0.046487
407.08,0.054509,577.7,0.725316,,,-0.024775,0.839572,,-0.022143,-0.031683,,-0.046487
407.1,0.06076,577.75,0.724595,,,-0.030038,0.807179,,-0.022801,-0.025433,,-0.051751
407.12,0.058786,577.8,0.724724,,,-0.030367,0.775992,,-0.026091,-0.022143,,-0.047145
407.14,0.06076,577.85,0.723692,,,-0.031025,0.743741,,-0.022472,-0.024446,,-0.046487
407.16,0.053851,577.9,0.726445,,,-0.029709,0.711399,,-0.022801,-0.024446,,-0.047803
407.18,0.056483,577.95,0.724879,,,-0.028393,0.684699,,-0.024775,-0.026091,,-0.045171
407.2,0.062734,578,0.724908,,,-0.030038,0.661357,,-0.020498,-0.032012,,-0.061949
407.22,0.057799,578.05,0.726161,,,-0.03267,0.642953,,-0.020827,-0.021485,,-0.043198
407.24,0.060102,578.1,0.725026,,,-0.032341,0.62988,,-0.022472,-0.023788,,-0.046158
407.26,0.055825,578.15,0.724816,,,-0.029051,0.619811,,-0.029051,-0.032341,,-0.050106
407.28,0.053851,578.2,0.725479,,,-0.030367,0.61684,,-0.023459,-0.028722,,-0.048461
407.3,0.033126,578.25,0.723484,,,-0.028393,0.618898,,-0.01984,-0.024446,,-0.048461
407.32,0.053522,578.3,0.728124,,,-0.027736,0.622535,,-0.021485,-0.021485,,-0.045171
407.34,0.060102,578.35,0.725779,,,-0.026091,0.629178,,-0.02938,-0.021156,,-0.047145
407.36,0.05747,578.4,0.727058,,,-0.025762,0.63636,,-0.026091,-0.020498,,-0.047145
407.38,0.060102,578.45,0.725284,,,-0.029709,0.648119,,-0.02313,-0.022472,,-0.049777
407.4,0.054509,578.5,0.72365,,,-0.026091,0.661765,,-0.028064,-0.028393,,-0.047145
407.42,0.063721,578.55,0.726216,,,-0.046158,0.674606,,-0.023788,-0.02313,,-0.050764
407.44,0.058457,578.6,0.726734,,,-0.028393,0.68891,,-0.030367,-0.020498,,-0.057673
407.46,0.05747,578.65,0.726287,,,-0.02938,0.698192,,-0.024446,-0.027078,,-0.050435
407.48,0.056812,578.7,0.725303,,,-0.029051,0.715589,,-0.020827,-0.023788,,-0.051093
407.5,0.053522,578.75,0.726642,,,-0.029709,0.730745,,-0.021814,-0.017866,,-0.04879
407.52,0.048917,578.8,0.726266,,,-0.030696,0.748057,,-0.013589,-0.021156,,-0.057344
407.54,0.057141,578.85,0.726258,,,-0.028064,0.764791,,-0.020169,-0.020827,,-0.046816
407.56,0.055825,578.9,0.726079,,,-0.029709,0.780684,,-0.023788,-0.023459,,-0.046816
407.58,0.05418,578.95,0.727048,,,-0.027078,0.794849,,-0.03267,-0.025433,,-0.047474
407.6,0.054838,579,0.727566,,,-0.031025,0.807042,,-0.021485,-0.019511,,-0.047474
407.62,0.042337,579.05,0.728787,,,-0.031025,0.822654,,-0.023788,-0.01984,,-0.045171
407.64,0.055496,579.1,0.728706,,,-0.026091,0.83336,,-0.021485,-0.024117,,-0.043527
407.66,0.056812,579.15,0.729077,,,-0.030696,0.848575,,-0.020169,-0.025104,,-0.041553
407.68,0.058128,579.2,0.729098,,,-0.028722,0.858694,,-0.022143,-0.021814,,-0.043527
407.7,0.064379,579.25,0.729145,,,-0.028722,0.873275,,-0.022801,-0.024117,,-0.056357
407.72,0.059115,579.3,0.729508,,,-0.027736,0.883257,,-0.020498,-0.023459,,-0.048132
407.74,0.052864,579.35,0.729437,,,-0.031683,0.894256,,-0.021814,-0.020827,,-0.046158
407.76,0.062076,579.4,0.729564,,,-0.028393,0.90877,,-0.024446,-0.021814,,-0.047145
407.78,0.060431,579.45,0.72919,,,-0.034315,0.919434,,-0.024117,-0.021814,,-0.050764
407.8,0.060431,579.5,0.730635,,,-0.025762,0.931412,,-0.02313,-0.02313,,-0.053725
407.82,0.056812,579.55,0.730106,,,-0.044513,0.940831,,-0.023788,-0.017866,,-0.05208
407.84,0.059115,579.6,0.729998,,,-0.032012,0.950637,,-0.017537,-0.022472,,-0.049119
407.86,0.058457,579.65,0.730701,,,-0.030696,0.961757,,-0.022143,-0.021485,,-0.051093
407.88,0.058457,579.7,0.729053,,,-0.031683,0.970358,,-0.021485,-0.025433,,-0.044842
407.9,0.06076,579.75,0.728708,,,-0.030696,0.979277,,-0.021485,-0.03267,,-0.046158
407.92,0.062076,579.8,0.726963,,,-0.027736,0.989394,,-0.021156,-0.025433,,-0.047803
407.94,0.063392,579.85,0.728087,,,-0.032012,1.000492,,-0.022143,-0.022801,,-0.046158
407.96,0.052864,579.9,0.7278,,,-0.028393,1.010856,,-0.03596,-0.022143,,-0.040895
407.98,0.05747,579.95,0.727392,,,-0.030367,1.019778,,-0.022801,-0.044842,,-0.049119
408,0.047272,580,0.727108,,,-0.026749,1.030279,,-0.025104,-0.021814,,-0.047474
408.02,0.06076,580.05,0.729185,,,-0.02938,1.033503,,-0.022801,-0.029051,,-0.046816
408.04,0.058786,580.1,0.72724,,,-0.027078,1.045583,,-0.020169,-0.019511,,-0.053067
408.06,0.062076,580.15,0.725921,,,-0.029051,1.05355,,-0.021156,-0.020498,,-0.047803
408.08,0.049246,580.2,0.728545,,,-0.028393,1.063469,,-0.034315,-0.021814,,-0.0455
408.1,0.061747,580.25,0.727908,,,-0.030038,1.071923,,-0.034315,-0.020498,,-0.046487
408.12,0.059444,580.3,0.730306,,,-0.027407,1.078616,,-0.016221,-0.025104,,-0.047803
408.14,0.05418,580.35,0.727948,,,-0.026091,1.088853,,-0.022143,-0.020498,,-0.047803
408.16,0.055167,580.4,0.728971,,,-0.02642,1.097238,,-0.021814,-0.025762,,-0.047803
408.18,0.061418,580.45,0.729056,,,-0.028393,1.104334,,-0.020498,-0.022472,,-0.047803
408.2,0.061418,580.5,0.727953,,,-0.026749,1.11039,,-0.03925,-0.016221,,-0.062278
408.22,0.059773,580.55,0.7292,,,-0.027078,1.119088,,-0.045829,-0.023788,,-0.049448
408.24,0.059115,580.6,0.732006,,,-0.030038,1.12936,,-0.020827,-0.020827,,-0.046816
408.26,0.055496,580.65,0.732048,,,-0.027078,1.134595,,-0.021485,-0.025104,,-0.046487
408.28,0.044311,580.7,0.731187,,,-0.028722,1.146622,,-0.018195,-0.020827,,-0.048132
408.3,0.061418,580.75,0.732709,,,-0.031683,1.153383,,-0.022472,-0.024446,,-0.048132
408.32,0.058128,580.8,0.730161,,,-0.029051,1.160918,,-0.024446,-0.02313,,-0.045829
408.34,0.058786,580.85,0.733177,,,-0.027736,1.167285,,-0.01984,-0.02642,,-0.0455
408.36,0.060431,580.9,0.731993,,,-0.02642,1.174383,,-0.026749,-0.039908,,-0.048461
408.38,0.052864,580.95,0.730477,,,-0.028393,1.183705,,-0.022143,-0.021156,,-0.045829
408.4,0.06076,581,0.730419,,,-0.028393,1.186102,,-0.021156,-0.02313,,-0.056028
408.42,0.054509,581.05,0.729224,,,-0.027078,1.192324,,-0.018524,-0.022143,,-0.056028
408.44,0.062076,581.1,0.728879,,,-0.02642,1.201414,,-0.022472,-0.024446,,-0.044513
408.46,0.061747,581.15,0.72984,,,-0.024446,1.208283,,-0.021814,-0.040895,,-0.049448
408.48,0.055496,581.2,0.731387,,,-0.020827,1.215739,,-0.022143,-0.025104,,-0.047474
408.5,0.069642,581.25,0.731332,,,-0.029709,1.221964,,-0.01984,-0.023788,,-0.049119
408.52,0.059773,581.3,0.729887,,,-0.019182,1.231012,,-0.021814,-0.02642,,-0.046816
408.54,0.058457,581.35,0.728124,,,-0.029051,1.23697,,-0.020498,-0.034315,,-0.056357
408.56,0.060102,581.4,0.730306,,,-0.032341,1.242242,,-0.022143,-0.022143,,-0.055041
408.58,0.064708,581.45,0.730837,,,-0.039908,1.250324,,-0.020169,-0.023459,,-0.048461
408.6,0.062405,581.5,0.730545,,,-0.027078,1.253085,,-0.020169,-0.021156,,-0.047145
408.62,0.054838,581.55,0.730658,,,-0.025762,1.263662,,-0.018853,-0.019511,,-0.048132
408.64,0.056483,581.6,0.729635,,,-0.028393,1.2686,,-0.021156,-0.022143,,-0.050764
408.66,0.053851,581.65,0.73254,,,-0.028722,1.2744,,-0.021156,-0.021814,,-0.045829
408.68,0.062076,581.7,0.731466,,,-0.025762,1.283817,,-0.021156,-0.01984,,-0.044513
408.7,0.058786,581.75,0.732227,,,-0.024446,1.287125,,-0.018853,-0.019182,,-0.050106
408.72,0.063392,581.8,0.729932,,,-0.025433,1.293589,,-0.017537,-0.023459,,-0.044513
408.74,0.061418,581.85,0.730927,,,-0.027407,1.298918,,-0.021485,-0.020169,,-0.061291
408.76,0.058457,581.9,0.733019,,,-0.02642,1.305587,,-0.022143,-0.016221,,-0.045171
408.78,0.067997,581.95,0.732451,,,-0.026091,1.310977,,-0.021814,-0.02313,,-0.044184
408.8,0.060431,582,0.732303,,,-0.024446,1.315946,,-0.03596,-0.022143,,-0.046487
408.82,0.04135,582.05,0.733743,,,-0.018524,1.322292,,-0.02642,-0.038592,,-0.044513
408.84,0.062405,582.1,0.732645,,,-0.02938,1.329661,,-0.020169,-0.022472,,-0.045829
408.86,0.063392,582.15,0.731008,,,-0.025762,1.337272,,-0.020498,-0.019511,,-0.044842
408.88,0.057799,582.2,0.734003,,,-0.032341,1.343709,,-0.041882,-0.024117,,-0.045171
408.9,0.06076,582.25,0.733011,,,-0.027736,1.347181,,-0.018524,-0.024117,,-0.046487
408.92,0.061747,582.3,0.73394,,,-0.028393,1.353589,,-0.021485,-0.02642,,-0.045171
408.94,0.059115,582.35,0.73613,,,-0.02642,1.35739,,-0.018195,-0.022143,,-0.045829
408.96,0.056154,582.4,0.734238,,,-0.030696,1.365422,,-0.020827,-0.014905,,-0.047474
408.98,0.060431,582.45,0.736359,,,-0.031354,1.370865,,-0.021814,-0.033657,,-0.045171
409,0.061418,582.5,0.735383,,,-0.024775,1.375291,,-0.018524,-0.018195,,-0.045829
409.02,0.064379,582.55,0.735393,,,-0.024775,1.381045,,-0.025762,-0.021814,,-0.050764
409.04,0.048588,582.6,0.734898,,,-0.02938,1.388348,,-0.014905,-0.020827,,-0.053067
409.06,0.069313,582.65,0.736504,,,-0.015892,1.391388,,-0.021814,-0.021485,,-0.046816
409.08,0.062076,582.7,0.737562,,,-0.025433,1.396125,,-0.020498,-0.01984,,-0.0455
409.1,0.062734,582.75,0.735256,,,-0.028393,1.403397,,-0.018195,-0.022472,,-0.043855
409.12,0.060431,582.8,0.734856,,,-0.026749,1.409176,,-0.018524,-0.022472,,-0.052409
409.14,0.064379,582.85,0.735264,,,-0.025762,1.413685,,-0.020169,-0.027407,,-0.045171
409.16,0.065695,582.9,0.735398,,,-0.030367,1.417582,,-0.021485,-0.020498,,-0.045171
409.18,0.063721,582.95,0.735877,,,-0.036618,1.423767,,-0.02313,-0.01984,,-0.045829
409.2,0.060102,583,0.737333,,,-0.024446,1.431268,,-0.021156,-0.01984,,-0.045171
409.22,0.061747,583.05,0.736538,,,-0.027407,1.433173,,-0.022472,-0.019182,,-0.044513
409.24,0.058128,583.1,0.736491,,,-0.023459,1.439161,,-0.020498,-0.024775,,-0.046816
409.26,0.067997,583.15,0.736233,,,-0.028722,1.442853,,-0.024446,-0.021156,,-0.043198
409.28,0.059444,583.2,0.736222,,,-0.025104,1.447569,,-0.021485,-0.019511,,-0.044513
409.3,0.063721,583.25,0.737225,,,-0.029709,1.452041,,-0.01984,-0.019511,,-0.044842
409.32,0.062734,583.3,0.737822,,,-0.028722,1.45827,,-0.020827,-0.01984,,-0.046487
409.34,0.066681,583.35,0.737796,,,-0.028722,1.462968,,-0.019511,-0.021485,,-0.046487
409.36,0.061089,583.4,0.737664,,,-0.026091,1.467353,,-0.025433,-0.019511,,-0.044184
409.38,0.062405,583.45,0.738659,,,-0.027407,1.470874,,-0.02313,-0.020827,,-0.058989
409.4,0.065037,583.5,0.737099,,,-0.05208,1.475751,,-0.018524,-0.023459,,-0.042869
409.42,0.062405,583.55,0.737291,,,-0.025762,1.481715,,-0.017537,-0.020827,,-0.049119
409.44,0.045298,583.6,0.735727,,,-0.028393,1.488368,,-0.021485,-0.020498,,-0.046816
409.46,0.059444,583.65,0.73753,,,-0.029709,1.488655,,-0.019511,-0.021485,,-0.043198
409.48,0.063063,583.7,0.738764,,,-0.025433,1.492868,,-0.024117,-0.019182,,-0.05208
409.5,0.063392,583.75,0.738346,,,-0.026091,1.500556,,-0.02313,-0.021485,,-0.0455
409.52,0.064379,583.8,0.736633,,,-0.026091,1.504035,,-0.009642,-0.026749,,-0.065897
