t_ref,V_ref,t_unf,V_unf
-107.734375,0.53545975,-26.93359375,0.111532975
-107.65625,0.536138033,-26.9140625,0.111193834
-107.578125,0.534781468,-26.89453125,0.111532975
-107.5,0.53545975,-26.875,0.111532975
-107.421875,0.534442326,-26.85546875,0.111193834
-107.34375,0.53545975,-26.8359375,0.111193834
-107.265625,0.534781468,-26.81640625,0.111193834
-107.1875,0.534442326,-26.796875,0.111193834
-107.109375,0.534781468,-26.77734375,0.111193834
-107.03125,0.534781468,-26.7578125,0.111193834
-106.953125,0.536138033,-26.73828125,0.111193834
-106.875,0.53545975,-26.71875,0.111193834
-106.796875,0.535798892,-26.69921875,0.111193834
-106.71875,0.535120609,-26.6796875,0.111532975
-106.640625,0.534781468,-26.66015625,0.111193834
-106.5625,0.533424902,-26.640625,0.111193834
-106.484375,0.534442326,-26.62109375,0.111193834
-106.40625,0.535120609,-26.6015625,0.111193834
-106.328125,0.536477175,-26.58203125,0.111193834
-106.25,0.537494599,-26.5625,0.111193834
-106.171875,0.536816316,-26.54296875,0.111193834
-106.09375,0.536138033,-26.5234375,0.111532975
-106.015625,0.53545975,-26.50390625,0.111532975
-105.9375,0.535798892,-26.484375,0.111193834
-105.859375,0.53545975,-26.46484375,0.111532975
-105.78125,0.53545975,-26.4453125,0.111532975
-105.703125,0.53545975,-26.42578125,0.111532975
-105.625,0.534781468,-26.40625,0.111532975
-105.546875,0.535120609,-26.38671875,0.111532975
-105.46875,0.534781468,-26.3671875,0.111532975
-105.390625,0.536138033,-26.34765625,0.111532975
-105.3125,0.536138033,-26.328125,0.111532975
-105.234375,0.535120609,-26.30859375,0.111532975
-105.15625,0.536477175,-26.2890625,0.111532975
-105.078125,0.535120609,-26.26953125,0.111532975
-105,0.53545975,-26.25,0.111532975
-104.921875,0.535798892,-26.23046875,0.111193834
-104.84375,0.537155458,-26.2109375,0.111532975
-104.765625,0.536816316,-26.19140625,0.111532975
-104.6875,0.535120609,-26.171875,0.111532975
-104.609375,0.53545975,-26.15234375,0.111532975
-104.53125,0.53545975,-26.1328125,0.111193834
-104.453125,0.535120609,-26.11328125,0.111532975
-104.375,0.536138033,-26.09375,0.111193834
-104.296875,0.53545975,-26.07421875,0.111193834
-104.21875,0.535120609,-26.0546875,0.111193834
-104.140625,0.535798892,-26.03515625,0.111193834
-104.0625,0.534781468,-26.015625,0.111193834
-103.984375,0.536477175,-25.99609375,0.111193834
-103.90625,0.535120609,-25.9765625,0.111193834
-103.828125,0.53545975,-25.95703125,0.111193834
-103.75,0.535798892,-25.9375,0.111532975
-103.671875,0.535798892,-25.91796875,0.111193834
-103.59375,0.536477175,-25.8984375,0.111193834
-103.515625,0.533764043,-25.87890625,0.111193834
-103.4375,0.536816316,-25.859375,0.111193834
-103.359375,0.535798892,-25.83984375,0.111532975
-103.28125,0.536477175,-25.8203125,0.111193834
-103.203125,0.536138033,-25.80078125,0.111193834
-103.125,0.536477175,-25.78125,0.111193834
-103.046875,0.53545975,-25.76171875,0.111193834
-102.96875,0.535120609,-25.7421875,0.111193834
-102.890625,0.53545975,-25.72265625,0.111193834
-102.8125,0.536477175,-25.703125,0.111193834
-102.734375,0.536138033,-25.68359375,0.111532975
-102.65625,0.534442326,-25.6640625,0.111193834
-102.578125,0.537155458,-25.64453125,0.111193834
-102.5,0.536138033,-25.625,0.111193834
-102.421875,0.536138033,-25.60546875,0.111193834
-102.34375,0.536477175,-25.5859375,0.111532975
-102.265625,0.53545975,-25.56640625,0.111532975
-102.1875,0.537494599,-25.546875,0.111193834
-102.109375,0.535120609,-25.52734375,0.111193834
-102.03125,0.535798892,-25.5078125,0.111532975
-101.953125,0.536816316,-25.48828125,0.111532975
-101.875,0.537155458,-25.46875,0.111532975
-101.796875,0.536816316,-25.44921875,0.111532975
-101.71875,0.53783374,-25.4296875,0.111532975
-101.640625,0.535798892,-25.41015625,0.111532975
-101.5625,0.535798892,-25.390625,0.111532975
-101.484375,0.536477175,-25.37109375,0.111532975
-101.40625,0.536477175,-25.3515625,0.111532975
-101.328125,0.536138033,-25.33203125,0.111532975
-101.25,0.537155458,-25.3125,0.111532975
-101.171875,0.535798892,-25.29296875,0.111532975
-101.09375,0.536138033,-25.2734375,0.111532975
-101.015625,0.535798892,-25.25390625,0.111193834
-100.9375,0.534781468,-25.234375,0.111193834
-100.859375,0.535120609,-25.21484375,0.111193834
-100.78125,0.536816316,-25.1953125,0.111193834
-100.703125,0.536138033,-25.17578125,0.111193834
-100.625,0.535798892,-25.15625,0.111193834
-100.546875,0.536816316,-25.13671875,0.111193834
-100.46875,0.537155458,-25.1171875,0.111193834
-100.390625,0.536138033,-25.09765625,0.111193834
-100.3125,0.537155458,-25.078125,0.111193834
-100.234375,0.536477175,-25.05859375,0.111193834
-100.15625,0.537494599,-25.0390625,0.111193834
-100.078125,0.536138033,-25.01953125,0.111193834
-100,0.536477175,-25,0.111193834
-99.921875,0.53545975,-24.98046875,0.111532975
-99.84375,0.536138033,-24.9609375,0.111193834
-99.765625,0.53783374,-24.94140625,0.111532975
-99.6875,0.535120609,-24.921875,0.111193834
-99.609375,0.53545975,-24.90234375,0.111532975
-99.53125,0.536138033,-24.8828125,0.111193834
-99.453125,0.53783374,-24.86328125,0.111193834
-99.375,0.535798892,-24.84375,0.111193834
-99.296875,0.536477175,-24.82421875,0.111193834
-99.21875,0.53783374,-24.8046875,0.111193834
-99.140625,0.537494599,-24.78515625,0.111193834
-99.0625,0.53545975,-24.765625,0.111193834
-98.984375,0.536816316,-24.74609375,0.111193834
-98.90625,0.536138033,-24.7265625,0.111532975
-98.828125,0.53783374,-24.70703125,0.111532975
-98.75,0.537155458,-24.6875,0.111532975
-98.671875,0.537155458,-24.66796875,0.111532975
-98.59375,0.536138033,-24.6484375,0.111193834
-98.515625,0.536477175,-24.62890625,0.111532975
-98.4375,0.536816316,-24.609375,0.111532975
-98.359375,0.535798892,-24.58984375,0.111532975
-98.28125,0.536138033,-24.5703125,0.111532975
-98.203125,0.536477175,-24.55078125,0.111872116
-98.125,0.536477175,-24.53125,0.111532975
-98.046875,0.536477175,-24.51171875,0.111532975
-97.96875,0.539190306,-24.4921875,0.111872116
-97.890625,0.536477175,-24.47265625,0.111532975
-97.8125,0.535120609,-24.453125,0.111193834
-97.734375,0.534781468,-24.43359375,0.111532975
-97.65625,0.534442326,-24.4140625,0.111193834
-97.578125,0.53545975,-24.39453125,0.111532975
-97.5,0.534781468,-24.375,0.111532975
-97.421875,0.536138033,-24.35546875,0.111193834
-97.34375,0.53545975,-24.3359375,0.111193834
-97.265625,0.534442326,-24.31640625,0.111193834
-97.1875,0.53783374,-24.296875,0.111193834
-97.109375,0.536816316,-24.27734375,0.111193834
-97.03125,0.535798892,-24.2578125,0.111193834
-96.953125,0.535798892,-24.23828125,0.111193834
-96.875,0.536138033,-24.21875,0.111193834
-96.796875,0.534442326,-24.19921875,0.111193834
-96.71875,0.536816316,-24.1796875,0.111532975
-96.640625,0.534103185,-24.16015625,0.111193834
-96.5625,0.535798892,-24.140625,0.111193834
-96.484375,0.535120609,-24.12109375,0.111193834
-96.40625,0.535798892,-24.1015625,0.111193834
-96.328125,0.53545975,-24.08203125,0.111532975
-96.25,0.535798892,-24.0625,0.111193834
-96.171875,0.53545975,-24.04296875,0.111532975
-96.09375,0.536816316,-24.0234375,0.111532975
-96.015625,0.536138033,-24.00390625,0.111532975
-95.9375,0.53545975,-23.984375,0.111193834
-95.859375,0.536138033,-23.96484375,0.111532975
-95.78125,0.536477175,-23.9453125,0.111193834
-95.703125,0.535798892,-23.92578125,0.111193834
-95.625,0.535798892,-23.90625,0.111193834
-95.546875,0.53545975,-23.88671875,0.111193834
-95.46875,0.53545975,-23.8671875,0.111193834
-95.390625,0.537494599,-23.84765625,0.111193834
-95.3125,0.535798892,-23.828125,0.111193834
-95.234375,0.53545975,-23.80859375,0.111532975
-95.15625,0.537155458,-23.7890625,0.111532975
-95.078125,0.534103185,-23.76953125,0.111532975
-95,0.535120609,-23.75,0.111532975
-94.921875,0.536816316,-23.73046875,0.111532975
-94.84375,0.535798892,-23.7109375,0.111532975
-94.765625,0.535798892,-23.69140625,0.111193834
-94.6875,0.536816316,-23.671875,0.111193834
-94.609375,0.536138033,-23.65234375,0.111532975
-94.53125,0.534781468,-23.6328125,0.111532975
-94.453125,0.536816316,-23.61328125,0.111193834
-94.375,0.534781468,-23.59375,0.111532975
-94.296875,0.535120609,-23.57421875,0.111532975
-94.21875,0.536816316,-23.5546875,0.111193834
-94.140625,0.536138033,-23.53515625,0.111193834
-94.0625,0.535120609,-23.515625,0.111193834
-93.984375,0.536138033,-23.49609375,0.111193834
-93.90625,0.537494599,-23.4765625,0.111193834
-93.828125,0.536138033,-23.45703125,0.111193834
-93.75,0.536477175,-23.4375,0.111193834
-93.671875,0.536477175,-23.41796875,0.111193834
-93.59375,0.535798892,-23.3984375,0.111193834
-93.515625,0.535120609,-23.37890625,0.111193834
-93.4375,0.536816316,-23.359375,0.111193834
-93.359375,0.536138033,-23.33984375,0.110854692
-93.28125,0.536816316,-23.3203125,0.111193834
-93.203125,0.536138033,-23.30078125,0.111193834
-93.125,0.536816316,-23.28125,0.111193834
-93.046875,0.536477175,-23.26171875,0.111193834
-92.96875,0.537494599,-23.2421875,0.111193834
-92.890625,0.536816316,-23.22265625,0.111193834
-92.8125,0.537494599,-23.203125,0.111193834
-92.734375,0.536138033,-23.18359375,0.111193834
-92.65625,0.536816316,-23.1640625,0.111193834
-92.578125,0.537155458,-23.14453125,0.111193834
-92.5,0.536138033,-23.125,0.111532975
-92.421875,0.536138033,-23.10546875,0.111193834
-92.34375,0.536138033,-23.0859375,0.111193834
-92.265625,0.536477175,-23.06640625,0.111532975
-92.1875,0.536477175,-23.046875,0.111532975
-92.109375,0.536477175,-23.02734375,0.111193834
-92.03125,0.537155458,-23.0078125,0.111532975
-91.953125,0.536816316,-22.98828125,0.111532975
-91.875,0.536816316,-22.96875,0.111532975
-91.796875,0.536816316,-22.94921875,0.111532975
-91.71875,0.537494599,-22.9296875,0.111532975
-91.640625,0.537155458,-22.91015625,0.111532975
-91.5625,0.537494599,-22.890625,0.111532975
-91.484375,0.53783374,-22.87109375,0.111532975
-91.40625,0.536816316,-22.8515625,0.111193834
-91.328125,0.538172882,-22.83203125,0.111193834
-91.25,0.53783374,-22.8125,0.111532975
-91.171875,0.537155458,-22.79296875,0.111193834
-91.09375,0.537494599,-22.7734375,0.111193834
-91.015625,0.536816316,-22.75390625,0.111532975
-90.9375,0.538512023,-22.734375,0.111193834
-90.859375,0.537494599,-22.71484375,0.111193834
-90.78125,0.535798892,-22.6953125,0.111532975
-90.703125,0.536138033,-22.67578125,0.111193834
-90.625,0.536816316,-22.65625,0.111193834
-90.546875,0.537494599,-22.63671875,0.111193834
-90.46875,0.53783374,-22.6171875,0.111193834
-90.390625,0.537155458,-22.59765625,0.111193834
-90.3125,0.536816316,-22.578125,0.111193834
-90.234375,0.536816316,-22.55859375,0.111193834
-90.15625,0.536138033,-22.5390625,0.111193834
-90.078125,0.538851165,-22.51953125,0.111532975
-90,0.536816316,-22.5,0.111193834
-89.921875,0.537494599,-22.48046875,0.111532975
-89.84375,0.54020773,-22.4609375,0.111532975
-89.765625,0.538172882,-22.44140625,0.111193834
-89.6875,0.538851165,-22.421875,0.111193834
-89.609375,0.538172882,-22.40234375,0.111532975
-89.53125,0.538172882,-22.3828125,0.111532975
-89.453125,0.537155458,-22.36328125,0.111532975
-89.375,0.536477175,-22.34375,0.111532975
-89.296875,0.537494599,-22.32421875,0.111532975
-89.21875,0.536138033,-22.3046875,0.111532975
-89.140625,0.538172882,-22.28515625,0.111532975
-89.0625,0.538172882,-22.265625,0.111532975
-88.984375,0.537494599,-22.24609375,0.111532975
-88.90625,0.538512023,-22.2265625,0.111532975
-88.828125,0.536477175,-22.20703125,0.111532975
-88.75,0.537155458,-22.1875,0.111532975
-88.671875,0.537155458,-22.16796875,0.111532975
-88.59375,0.53783374,-22.1484375,0.111532975
-88.515625,0.537155458,-22.12890625,0.111532975
-88.4375,0.536816316,-22.109375,0.111872116
-88.359375,0.53783374,-22.08984375,0.111532975
-88.28125,0.538172882,-22.0703125,0.111532975
-88.203125,0.53783374,-22.05078125,0.111532975
-88.125,0.536816316,-22.03125,0.111532975
-88.046875,0.539190306,-22.01171875,0.111532975
-87.96875,0.537494599,-21.9921875,0.111532975
-87.890625,0.538851165,-21.97265625,0.111532975
-87.8125,0.538172882,-21.953125,0.111532975
-87.734375,0.535798892,-21.93359375,0.111532975
-87.65625,0.53783374,-21.9140625,0.111532975
-87.578125,0.53783374,-21.89453125,0.111532975
-87.5,0.536477175,-21.875,0.111532975
-87.421875,0.537155458,-21.85546875,0.111532975
-87.34375,0.538172882,-21.8359375,0.111193834
-87.265625,0.537494599,-21.81640625,0.111532975
-87.1875,0.537155458,-21.796875,0.111193834
-87.109375,0.53783374,-21.77734375,0.111193834
-87.03125,0.537494599,-21.7578125,0.111193834
-86.953125,0.53783374,-21.73828125,0.111193834
-86.875,0.536816316,-21.71875,0.111193834
-86.796875,0.537494599,-21.69921875,0.111193834
-86.71875,0.537494599,-21.6796875,0.111193834
-86.640625,0.53783374,-21.66015625,0.111532975
-86.5625,0.536477175,-21.640625,0.111532975
-86.484375,0.53783374,-21.62109375,0.111193834
-86.40625,0.538512023,-21.6015625,0.111532975
-86.328125,0.538172882,-21.58203125,0.111532975
-86.25,0.536816316,-21.5625,0.111532975
-86.171875,0.538512023,-21.54296875,0.111193834
-86.09375,0.537155458,-21.5234375,0.111532975
-86.015625,0.53783374,-21.50390625,0.111532975
-85.9375,0.537494599,-21.484375,0.111532975
-85.859375,0.538851165,-21.46484375,0.111532975
-85.78125,0.53783374,-21.4453125,0.111532975
-85.703125,0.53783374,-21.42578125,0.111532975
-85.625,0.53783374,-21.40625,0.111532975
-85.546875,0.539190306,-21.38671875,0.111532975
-85.46875,0.53783374,-21.3671875,0.111532975
-85.390625,0.538512023,-21.34765625,0.111532975
-85.3125,0.538172882,-21.328125,0.111532975
-85.234375,0.537155458,-21.30859375,0.111532975
-85.15625,0.537155458,-21.2890625,0.111532975
-85.078125,0.538512023,-21.26953125,0.111532975
-85,0.538172882,-21.25,0.111532975
-84.921875,0.537155458,-21.23046875,0.111532975
-84.84375,0.539190306,-21.2109375,0.111532975
-84.765625,0.538512023,-21.19140625,0.111532975
-84.6875,0.538512023,-21.171875,0.111532975
-84.609375,0.53783374,-21.15234375,0.111532975
-84.53125,0.538172882,-21.1328125,0.111193834
-84.453125,0.536816316,-21.11328125,0.111532975
-84.375,0.53783374,-21.09375,0.111532975
-84.296875,0.538512023,-21.07421875,0.111532975
-84.21875,0.537155458,-21.0546875,0.111532975
-84.140625,0.53783374,-21.03515625,0.111532975
-84.0625,0.539190306,-21.015625,0.111532975
-83.984375,0.538512023,-20.99609375,0.111193834
-83.90625,0.539190306,-20.9765625,0.111532975
-83.828125,0.538172882,-20.95703125,0.111193834
-83.75,0.538172882,-20.9375,0.111193834
-83.671875,0.53783374,-20.91796875,0.111193834
-83.59375,0.536816316,-20.8984375,0.111193834
-83.515625,0.53783374,-20.87890625,0.111193834
-83.4375,0.538512023,-20.859375,0.111193834
-83.359375,0.538851165,-20.83984375,0.111532975
-83.28125,0.537494599,-20.8203125,0.111193834
-83.203125,0.539190306,-20.80078125,0.111193834
-83.125,0.538851165,-20.78125,0.111193834
-83.046875,0.538172882,-20.76171875,0.111193834
-82.96875,0.538512023,-20.7421875,0.111193834
-82.890625,0.538851165,-20.72265625,0.111532975
-82.8125,0.538172882,-20.703125,0.111193834
-82.734375,0.538512023,-20.68359375,0.111532975
-82.65625,0.537494599,-20.6640625,0.111532975
-82.578125,0.538172882,-20.64453125,0.111532975
-82.5,0.54020773,-20.625,0.111532975
-82.421875,0.538851165,-20.60546875,0.111532975
-82.34375,0.539190306,-20.5859375,0.111532975
-82.265625,0.537494599,-20.56640625,0.111193834
-82.1875,0.539190306,-20.546875,0.111532975
-82.109375,0.536816316,-20.52734375,0.111532975
-82.03125,0.538512023,-20.5078125,0.111193834
-81.953125,0.538172882,-20.48828125,0.111532975
-81.875,0.53783374,-20.46875,0.111532975
-81.796875,0.539529447,-20.44921875,0.111532975
-81.71875,0.537494599,-20.4296875,0.111872116
-81.640625,0.538172882,-20.41015625,0.111532975
-81.5625,0.539190306,-20.390625,0.111872116
-81.484375,0.538851165,-20.37109375,0.111532975
-81.40625,0.54020773,-20.3515625,0.111532975
-81.328125,0.538512023,-20.33203125,0.111872116
-81.25,0.537494599,-20.3125,0.111532975
-81.171875,0.538512023,-20.29296875,0.111532975
-81.09375,0.53783374,-20.2734375,0.111532975
-81.015625,0.539190306,-20.25390625,0.111532975
-80.9375,0.538851165,-20.234375,0.111532975
-80.859375,0.538512023,-20.21484375,0.111193834
-80.78125,0.538512023,-20.1953125,0.111532975
-80.703125,0.538512023,-20.17578125,0.111532975
-80.625,0.54020773,-20.15625,0.111532975
-80.546875,0.538851165,-20.13671875,0.111532975
-80.46875,0.538851165,-20.1171875,0.111532975
-80.390625,0.538172882,-20.09765625,0.111193834
-80.3125,0.539190306,-20.078125,0.111193834
-80.234375,0.539190306,-20.05859375,0.111193834
-80.15625,0.538851165,-20.0390625,0.111193834
-80.078125,0.539868589,-20.01953125,0.111193834
-80,0.538851165,-20,0.111532975
-79.921875,0.539190306,-19.98046875,0.111193834
-79.84375,0.538851165,-19.9609375,0.111532975
-79.765625,0.538172882,-19.94140625,0.111193834
-79.6875,0.538172882,-19.921875,0.111532975
-79.609375,0.538851165,-19.90234375,0.111532975
-79.53125,0.53783374,-19.8828125,0.111193834
-79.453125,0.539190306,-19.86328125,0.111532975
-79.375,0.539529447,-19.84375,0.111193834
-79.296875,0.53783374,-19.82421875,0.111193834
-79.21875,0.539529447,-19.8046875,0.111193834
-79.140625,0.538512023,-19.78515625,0.111532975
-79.0625,0.538851165,-19.765625,0.111532975
-78.984375,0.54020773,-19.74609375,0.111532975
-78.90625,0.538512023,-19.7265625,0.111532975
-78.828125,0.538851165,-19.70703125,0.111532975
-78.75,0.539190306,-19.6875,0.111532975
-78.671875,0.539529447,-19.66796875,0.111532975
-78.59375,0.539190306,-19.6484375,0.111532975
-78.515625,0.538851165,-19.62890625,0.111532975
-78.4375,0.53783374,-19.609375,0.111532975
-78.359375,0.539868589,-19.58984375,0.111532975
-78.28125,0.540546872,-19.5703125,0.111532975
-78.203125,0.539529447,-19.55078125,0.111532975
-78.125,0.539190306,-19.53125,0.111532975
-78.046875,0.54020773,-19.51171875,0.111532975
-77.96875,0.538172882,-19.4921875,0.111532975
-77.890625,0.539190306,-19.47265625,0.111532975
-77.8125,0.539868589,-19.453125,0.111532975
-77.734375,0.54020773,-19.43359375,0.111532975
-77.65625,0.539190306,-19.4140625,0.111532975
-77.578125,0.539529447,-19.39453125,0.111532975
-77.5,0.539190306,-19.375,0.111532975
-77.421875,0.54020773,-19.35546875,0.111532975
-77.34375,0.538512023,-19.3359375,0.111532975
-77.265625,0.54020773,-19.31640625,0.111532975
-77.1875,0.539190306,-19.296875,0.111532975
-77.109375,0.538512023,-19.27734375,0.111193834
-77.03125,0.538851165,-19.2578125,0.111532975
-76.953125,0.54020773,-19.23828125,0.111193834
-76.875,0.539529447,-19.21875,0.111193834
-76.796875,0.539190306,-19.19921875,0.111193834
-76.71875,0.539190306,-19.1796875,0.111193834
-76.640625,0.538512023,-19.16015625,0.111193834
-76.5625,0.538851165,-19.140625,0.111193834
-76.484375,0.539190306,-19.12109375,0.111532975
-76.40625,0.54020773,-19.1015625,0.111532975
-76.328125,0.538851165,-19.08203125,0.111532975
-76.25,0.539190306,-19.0625,0.111532975
-76.171875,0.539868589,-19.04296875,0.111532975
-76.09375,0.539190306,-19.0234375,0.111532975
-76.015625,0.538851165,-19.00390625,0.111532975
-75.9375,0.538172882,-18.984375,0.111193834
-75.859375,0.540546872,-18.96484375,0.111532975
-75.78125,0.540546872,-18.9453125,0.111193834
-75.703125,0.540886013,-18.92578125,0.111532975
-75.625,0.539529447,-18.90625,0.111193834
-75.546875,0.539190306,-18.88671875,0.111193834
-75.46875,0.539529447,-18.8671875,0.111532975
-75.390625,0.540546872,-18.84765625,0.111532975
-75.3125,0.538512023,-18.828125,0.111872116
-75.234375,0.540546872,-18.80859375,0.111532975
-75.15625,0.538851165,-18.7890625,0.111532975
-75.078125,0.538512023,-18.76953125,0.111532975
-75,0.539868589,-18.75,0.111532975
-74.921875,0.539529447,-18.73046875,0.111532975
-74.84375,0.539529447,-18.7109375,0.111872116
-74.765625,0.539190306,-18.69140625,0.111532975
-74.6875,0.540886013,-18.671875,0.111532975
-74.609375,0.538851165,-18.65234375,0.111872116
-74.53125,0.539868589,-18.6328125,0.111532975
-74.453125,0.539868589,-18.61328125,0.111532975
-74.375,0.539529447,-18.59375,0.111532975
-74.296875,0.539529447,-18.57421875,0.111532975
-74.21875,0.540546872,-18.5546875,0.111532975
-74.140625,0.54020773,-18.53515625,0.111532975
-74.0625,0.539868589,-18.515625,0.111193834
-73.984375,0.538851165,-18.49609375,0.111532975
-73.90625,0.54020773,-18.4765625,0.111532975
-73.828125,0.539529447,-18.45703125,0.111532975
-73.75,0.539190306,-18.4375,0.111193834
-73.671875,0.540546872,-18.41796875,0.111532975
-73.59375,0.539868589,-18.3984375,0.111193834
-73.515625,0.539529447,-18.37890625,0.111193834
-73.4375,0.54020773,-18.359375,0.111193834
-73.359375,0.539868589,-18.33984375,0.111193834
-73.28125,0.539868589,-18.3203125,0.111532975
-73.203125,0.540886013,-18.30078125,0.111532975
-73.125,0.539529447,-18.28125,0.111532975
-73.046875,0.539190306,-18.26171875,0.111532975
-72.96875,0.540546872,-18.2421875,0.111193834
-72.890625,0.539868589,-18.22265625,0.111193834
-72.8125,0.539529447,-18.203125,0.111193834
-72.734375,0.540546872,-18.18359375,0.111193834
-72.65625,0.541225155,-18.1640625,0.111532975
-72.578125,0.541225155,-18.14453125,0.111532975
-72.5,0.539529447,-18.125,0.111532975
-72.421875,0.540546872,-18.10546875,0.111532975
-72.34375,0.540546872,-18.0859375,0.111532975
-72.265625,0.54020773,-18.06640625,0.111532975
-72.1875,0.541225155,-18.046875,0.111532975
-72.109375,0.540546872,-18.02734375,0.111532975
-72.03125,0.540546872,-18.0078125,0.111532975
-71.953125,0.541225155,-17.98828125,0.111532975
-71.875,0.539868589,-17.96875,0.111532975
-71.796875,0.542242579,-17.94921875,0.111532975
-71.71875,0.540546872,-17.9296875,0.111532975
-71.640625,0.540546872,-17.91015625,0.111532975
-71.5625,0.541225155,-17.890625,0.111532975
-71.484375,0.539868589,-17.87109375,0.111532975
-71.40625,0.539868589,-17.8515625,0.111532975
-71.328125,0.540546872,-17.83203125,0.111532975
-71.25,0.54020773,-17.8125,0.111532975
-71.171875,0.540546872,-17.79296875,0.111532975
-71.09375,0.541564296,-17.7734375,0.111532975
-71.015625,0.539190306,-17.75390625,0.111532975
-70.9375,0.539529447,-17.734375,0.111532975
-70.859375,0.540886013,-17.71484375,0.111532975
-70.78125,0.540546872,-17.6953125,0.111532975
-70.703125,0.540546872,-17.67578125,0.111193834
-70.625,0.540546872,-17.65625,0.111532975
-70.546875,0.541225155,-17.63671875,0.111532975
-70.46875,0.539529447,-17.6171875,0.111193834
-70.390625,0.541225155,-17.59765625,0.111193834
-70.3125,0.540886013,-17.578125,0.111193834
-70.234375,0.540886013,-17.55859375,0.111193834
-70.15625,0.54020773,-17.5390625,0.111193834
-70.078125,0.541225155,-17.51953125,0.111193834
-70,0.54020773,-17.5,0.111193834
-69.921875,0.541225155,-17.48046875,0.111193834
-69.84375,0.540546872,-17.4609375,0.111532975
-69.765625,0.539529447,-17.44140625,0.111193834
-69.6875,0.54020773,-17.421875,0.111193834
-69.609375,0.541903437,-17.40234375,0.111532975
-69.53125,0.540546872,-17.3828125,0.111193834
-69.453125,0.539868589,-17.36328125,0.111193834
-69.375,0.541564296,-17.34375,0.111193834
-69.296875,0.541564296,-17.32421875,0.111532975
-69.21875,0.541225155,-17.3046875,0.111532975
-69.140625,0.54020773,-17.28515625,0.111532975
-69.0625,0.539868589,-17.265625,0.111193834
-68.984375,0.54020773,-17.24609375,0.111532975
-68.90625,0.541225155,-17.2265625,0.111532975
-68.828125,0.539868589,-17.20703125,0.111532975
-68.75,0.541564296,-17.1875,0.111193834
-68.671875,0.539868589,-17.16796875,0.111532975
-68.59375,0.541564296,-17.1484375,0.111193834
-68.515625,0.540886013,-17.12890625,0.111532975
-68.4375,0.542242579,-17.109375,0.111532975
-68.359375,0.54020773,-17.08984375,0.111532975
-68.28125,0.54258172,-17.0703125,0.111532975
-68.203125,0.540886013,-17.05078125,0.111532975
-68.125,0.540886013,-17.03125,0.111532975
-68.046875,0.540546872,-17.01171875,0.111532975
-67.96875,0.539868589,-16.9921875,0.111532975
-67.890625,0.54020773,-16.97265625,0.111532975
-67.8125,0.541564296,-16.953125,0.111193834
-67.734375,0.541564296,-16.93359375,0.111193834
-67.65625,0.541225155,-16.9140625,0.111193834
-67.578125,0.540886013,-16.89453125,0.111193834
-67.5,0.542242579,-16.875,0.111532975
-67.421875,0.542242579,-16.85546875,0.111193834
-67.34375,0.540886013,-16.8359375,0.111193834
-67.265625,0.539868589,-16.81640625,0.111532975
-67.1875,0.541564296,-16.796875,0.111193834
-67.109375,0.541564296,-16.77734375,0.110854692
-67.03125,0.540546872,-16.7578125,0.111193834
-66.953125,0.539868589,-16.73828125,0.111193834
-66.875,0.539529447,-16.71875,0.111193834
-66.796875,0.540886013,-16.69921875,0.111193834
-66.71875,0.540886013,-16.6796875,0.111193834
-66.640625,0.541903437,-16.66015625,0.111193834
-66.5625,0.541564296,-16.640625,0.111193834
-66.484375,0.54020773,-16.62109375,0.111193834
-66.40625,0.543599144,-16.6015625,0.111193834
-66.328125,0.540546872,-16.58203125,0.111193834
-66.25,0.542920862,-16.5625,0.111193834
-66.171875,0.54258172,-16.54296875,0.111532975
-66.09375,0.54020773,-16.5234375,0.111193834
-66.015625,0.54258172,-16.50390625,0.111193834
-65.9375,0.541903437,-16.484375,0.111193834
-65.859375,0.542242579,-16.46484375,0.111193834
-65.78125,0.540886013,-16.4453125,0.111193834
-65.703125,0.541564296,-16.42578125,0.111532975
-65.625,0.541564296,-16.40625,0.111532975
-65.546875,0.540546872,-16.38671875,0.111532975
-65.46875,0.541225155,-16.3671875,0.111193834
-65.390625,0.54258172,-16.34765625,0.111532975
-65.3125,0.540886013,-16.328125,0.111193834
-65.234375,0.541903437,-16.30859375,0.111532975
-65.15625,0.540546872,-16.2890625,0.111532975
-65.078125,0.539529447,-16.26953125,0.111532975
-65,0.54258172,-16.25,0.111532975
-64.921875,0.541225155,-16.23046875,0.111532975
-64.84375,0.540546872,-16.2109375,0.111532975
-64.765625,0.540546872,-16.19140625,0.111532975
-64.6875,0.541564296,-16.171875,0.111193834
-64.609375,0.541225155,-16.15234375,0.111193834
-64.53125,0.541564296,-16.1328125,0.111532975
-64.453125,0.540886013,-16.11328125,0.111532975
-64.375,0.542920862,-16.09375,0.111532975
-64.296875,0.540886013,-16.07421875,0.111532975
-64.21875,0.540886013,-16.0546875,0.111532975
-64.140625,0.542242579,-16.03515625,0.111532975
-64.0625,0.540546872,-16.015625,0.111193834
-63.984375,0.540546872,-15.99609375,0.111193834
-63.90625,0.541225155,-15.9765625,0.111532975
-63.828125,0.541225155,-15.95703125,0.111532975
-63.75,0.541903437,-15.9375,0.111193834
-63.671875,0.542242579,-15.91796875,0.111193834
-63.59375,0.541564296,-15.8984375,0.111193834
-63.515625,0.541903437,-15.87890625,0.110854692
-63.4375,0.541903437,-15.859375,0.111193834
-63.359375,0.541225155,-15.83984375,0.111193834
